age,income,credit_score,risk_factor,decision
62,47695.41618584154,615.6215604039065,0.05265575945107992,1
44,27174.93595280274,709.4277654605056,0.14170383802737185,1
26,40068.14527354097,636.1755253754319,0.5982487928791823,0
43,35353.57705925118,577.4971801383846,0.6191315508700825,0
64,84169.01016036306,630.0504983708059,0.03360966231500628,1
39,94056.54012018556,648.0324119331235,0.3969320510616584,1
64,38091.330854108266,643.089752433719,0.5841617312760491,1
47,70921.47026274222,641.6009778274318,0.7379113331517339,0
60,77470.32848939502,630.6833034096909,0.31615069177832855,1
65,30154.624266802723,602.8994024178422,0.48390349302184144,0
34,63219.57894357999,650.6442538264516,0.8140548723120092,0
43,110670.32330693051,682.4569052436756,0.9538950638977405,0
53,73542.93732715261,562.2442543640173,0.2303146753898455,1
18,55093.989173349386,727.9437330831324,0.2530422058198962,1
25,48796.26949563582,428.2026856586398,0.9398181874338755,0
66,19550.768305582103,654.514914485981,0.3959111507626836,0
52,69409.47312233465,677.9652161284055,0.7183483245207427,0
69,98956.33574508631,613.7988314062985,0.6122652287298762,1
32,43729.12491204159,522.4499137417652,0.2855876797940563,0
64,21288.306409658777,644.1965539944771,0.6535622219580249,0
39,46715.51637293551,660.181755476206,0.6555659009569733,0
31,77631.99491956417,581.076875925428,0.5924431854090763,0
43,51429.999903558295,600.1919953651725,0.09966082484951289,1
45,43590.638141738236,707.762725763827,0.9951718223740377,0
40,60383.09830115718,657.0609055821066,0.4004164611708274,0
31,64594.0149433571,559.4793806442416,0.6382509853969889,0
41,32232.19718456611,676.9897950653079,0.8857616941126193,0
19,55654.32606126353,594.1688700812979,0.42328848841983635,0
62,50054.647721553236,603.5142540304012,0.7739250568055486,0
43,47181.91301503834,661.8594435608479,0.971824424679406,0
31,39659.26661217104,656.2694016571481,0.35893476025304827,0
68,78825.15709589595,625.8436075304701,0.4052695702327367,1
24,47112.26142403944,619.7474375250888,0.9055760589965687,0
20,20101.094283734295,634.9520576765033,0.159642867815183,0
64,65285.95643950867,603.1643904156421,0.02859483835944232,1
40,74503.98945346368,715.3407351066526,0.9088890048491118,0
63,44079.67869568245,555.848378059492,0.8215915741175803,0
60,48806.746204320676,635.5472843256005,0.972583032551332,0
64,47018.92559143255,562.4356955972871,0.058237782710678254,1
62,53066.93277139779,706.1601048367113,0.15617733044098725,1
35,82137.00364379644,635.4613799607815,0.10531255908980885,1
55,57718.816552552875,586.5998844271332,0.6834161322937092,0
52,76791.87091334412,691.1028575757011,0.6060100737471432,1
68,40623.367369064945,512.4841593956636,0.35933519938725966,0
32,52326.191608380315,666.8530415083393,0.057423479402245015,1
42,79080.27631694614,719.0773513122648,0.639661984046541,1
54,43887.89203147481,660.7726134717667,0.5701204851150566,1
45,80242.72921817061,619.609373192955,0.11290321106061574,1
27,47432.31818009724,575.4690822914376,0.9089097044737141,0
56,53566.74969883161,714.9508781253504,0.19894970967199055,1
34,93403.2517469785,705.6453114585381,0.7435091521438564,0
56,51283.62045667537,611.2782901465387,0.8850758625429482,0
39,62906.9160550127,612.8817491834284,0.5794749906937084,0
43,72328.72845043472,721.2060260135991,0.24684890529825132,1
61,64530.172993440225,681.8967888073126,0.3092485176251414,1
42,65101.06697779153,542.8049396173552,0.8857475337188323,0
34,58869.20512036531,638.2578557178205,0.29825715637648464,0
30,33955.21581967354,636.0466131333302,0.7461904833173043,0
37,66965.78660199518,664.8580683577763,0.9901652122554053,0
42,45350.63085976691,650.3627609561183,0.9998167193626778,0
21,75515.34434806353,619.2373302936669,0.5334797482693314,0
27,87441.22847899371,660.7015791415927,0.8265557967860978,0
20,23888.854771659688,623.1333402291968,0.9902498679211995,0
58,87476.15654854209,854.8512215588036,0.3746728898419822,0
62,51778.84416265913,657.3636740608122,0.25240958507030586,1
35,57381.01555631054,649.1180318522598,0.11423335584218319,1
64,41752.250949752204,760.5684534986938,0.1408996380731261,1
53,63769.35458132553,568.1393963933418,0.8535563636206633,0
64,61336.29766354811,643.4016275549911,0.588723090307074,0
39,81538.456505857,593.0238147797436,0.8737091753924858,0
51,45172.134467394855,688.1006033906053,0.7894550890321684,0
64,93216.04803875818,620.339031069312,0.6737446300480178,0
25,73294.2817261778,684.8056241119849,0.6093121919068607,0
57,61819.37953550818,680.4830599060725,0.048338904178092945,1
66,56384.31272209018,696.8223357194045,0.8722751960031923,0
61,53868.611057322996,681.4711275513174,0.41784206167971427,1
36,55173.1245118699,636.557636368699,0.559786857071392,0
59,63368.03913870947,566.1408375938609,0.02195350187702072,1
58,55820.000786125354,710.5450964607958,0.936073501862787,0
54,47189.41086985025,734.5416454799094,0.9027404610920015,0
23,63489.185896734045,593.7279013225037,0.5432780299181056,1
69,43274.23762549226,694.1526416967613,0.5773116331683574,0
43,66449.33802003493,579.7782351448648,0.7050172124034887,0
51,55538.65929038517,662.2059304857138,0.2646948964361501,0
62,73934.61818463687,674.5652291724998,0.22191562271330256,1
23,79781.48421390954,624.4268135717195,0.6740229466016328,0
54,79773.61120689477,655.7042862135846,0.10442244615890817,1
50,66362.10112105252,700.8921902898329,0.45406200472338076,0
39,68696.6244153369,643.4350096849394,0.49276042399909004,1
38,53544.97947763129,609.4917497263881,0.381336976915168,1
23,73552.79376966695,576.5732472336597,0.18526817569773468,1
23,75810.02721323447,626.5541380247354,0.3553162643253547,0
65,28653.41692950944,579.5167051274547,0.33755725356044997,1
21,67566.94391214527,627.3569587016336,0.4992656746487504,0
47,87362.59615417734,622.0854521942247,0.6746808415785194,0
28,52874.19410790431,698.2462981977512,0.9682351235261706,0
47,48509.06047732241,654.4085009726186,0.14416326017432823,1
48,51602.73077827361,802.8355813830315,0.8730171099410818,0
41,29902.480143417466,529.184645809542,0.2841780003902624,1
26,62519.67908897821,668.8022859031269,0.5913727700014056,0
20,60599.30880194503,622.9066228700293,0.5467369479838681,0
68,63940.53665754602,592.6375627709332,0.5569484186282629,1
48,68319.53242435603,648.2138303254297,0.7233586117188129,1
57,44040.13195637047,643.7229840583424,0.3816883057489959,0
54,65463.98398044088,714.668769040762,0.31909996323685563,1
53,68863.97319831459,655.4755068081802,0.8528345731854773,0
41,50232.16538365936,608.4319047368739,0.2200950402742703,1
48,68402.35996503946,670.0526338220192,0.18024603731114308,1
23,61614.13252773483,636.220906177309,0.015607436655260876,1
19,47376.204611132394,582.4712872927576,0.21057778202918676,0
37,65655.77392967354,635.0872778292335,0.5185314333167084,0
45,54185.78513293561,663.8565246444014,0.5385088730141135,0
28,73941.30548028775,654.3369458139288,0.25442049119553434,1
21,55216.672398619245,669.818783277913,0.07227417004119985,1
32,34204.6883646988,618.4108874595685,0.7446407963452062,0
23,65339.73971055302,669.0567176860366,0.7579753485622998,0
66,64588.06495662869,657.206948769045,0.9978363962915615,0
47,38377.25774404677,657.6937630264126,0.9000295705347177,0
55,75010.72230870611,651.9413931696012,0.9260620645176425,0
68,73964.41672270957,780.5655926141578,0.7982038257439419,0
19,42600.39615050183,716.6075746280042,0.6155028533824991,0
32,46807.47397880177,667.7235054157179,0.12854595760451049,1
28,57159.847739409466,601.987563389107,0.6223132974558777,0
25,44822.957379247244,632.4600500146122,0.055955860414626635,1
43,72807.94369823355,746.9472890689003,0.8852991112711923,0
68,62979.4389865442,616.2237522299897,0.48182133541419747,1
62,38128.857082235285,640.056222011872,0.6974728319758002,0
61,43550.5817430142,636.7158004631355,0.052243663695964004,1
22,83754.38354332803,672.0732366295109,0.5342484229228254,0
23,90711.2475583083,623.8012113628741,0.30126339785336254,1
43,70774.57952105017,660.6114804888953,0.28496826573724565,1
21,55774.494896993725,625.1409863209026,0.3896559147031825,1
36,51200.74175186847,728.870641971904,0.0006394608605349017,1
37,70993.9883662201,608.8233425339604,0.4666608817201735,1
50,61518.41068518973,708.6586906873061,0.4865666836079383,0
37,27798.571051712468,614.89184862058,0.8631309158390641,0
66,80637.35965069661,598.7752203271555,0.4485256078824824,1
29,86916.06534725738,607.9524352106047,0.36355629386767285,1
64,74745.05065886395,547.3138563779147,0.9947470513624633,0
18,38167.77610743584,676.3159067830584,0.5712133246024963,0
43,47263.47100553321,580.1614334286137,0.47261320863413947,1
31,22845.602772845778,628.5248283444437,0.4959358345483794,0
55,91920.96982791112,695.6972958559257,0.8091812975088051,1
54,52865.22873481944,693.761160784678,0.34067636897016085,1
28,106665.78643299565,564.1004650401641,0.3891604626859456,1
53,99104.60061815556,668.6326147958563,0.7558733593374654,1
30,41931.471672621126,718.4296389384954,0.07298373961376947,1
60,45834.64521193973,611.7894253886082,0.8651691581432587,0
20,69323.80684694239,680.8143996801098,0.43020269646796994,0
50,24909.157922674596,581.4032236523276,0.5812929755056484,0
23,51234.81765242876,673.1394171942194,0.7574761592598351,0
67,49236.81997586543,657.8762816797795,0.26605192243934483,1
27,97023.31883893417,689.6688173495272,0.8903142083206511,0
22,63220.35771008911,685.9487652133223,0.9792249722566108,0
40,54304.66044925608,568.7909834269309,0.4942743614061246,0
27,47370.30534629398,658.1931944446516,0.9369373650326733,0
61,77880.99194649588,737.1748186564323,0.0011286225269827588,1
19,50065.78352139183,518.8814706930542,0.8942378296355283,0
30,58994.34051275,708.015566831724,0.31104531975130556,1
57,47217.529550560714,746.1023059777452,0.31149542472760194,1
19,29649.257359692114,560.9218687709119,0.2280888647699394,0
37,40079.29744594672,609.7580557311513,0.3170139011509019,0
18,49960.56585270613,681.0645993170319,0.2134845836986351,1
54,54734.903394727415,596.8324930511816,0.9058691063099717,0
26,55611.52148152985,731.8747510187218,0.8990237272133664,0
34,58221.60598962476,713.5337759453643,0.10221131492062252,1
26,50226.247396979816,566.9022056274129,0.14285842886649247,1
28,86982.52696336812,605.4165140041392,0.8620186390106666,0
32,78959.68239713964,696.1902093101013,0.39893777087274596,0
41,57297.81465618324,693.8395641648397,0.16927167733927828,1
55,65085.165594819926,783.1064021181824,0.5106694024365672,1
52,52558.2351709409,597.2070676730311,0.416668049920095,1
47,3130.2941589644906,737.5530703683195,0.2191615537379652,0
48,60409.8602585205,595.1651633141859,0.7207522182776344,0
66,66112.28722502432,680.0192559473523,0.6312893123327309,0
22,27746.764839195454,703.5405464935691,0.09966161355544056,0
61,69988.22138389206,470.365994428014,0.9253867143253425,0
67,54388.46644110382,704.672377884967,0.5584699657300691,1
31,66758.67441269325,733.0741814629632,0.2502044870635418,1
28,54992.027052598285,715.7529052084245,0.2062918150723635,1
26,85019.08948453698,773.2003286046606,0.13594798137220154,1
51,64524.57641168174,707.9106370103534,0.42463740639035075,1
29,80048.32917344014,617.7676939188491,0.13554101309083677,1
52,81694.5228434989,724.3406680649167,0.41581641259522617,1
52,37608.88547823179,614.362023166675,0.14877042823411768,1
18,45219.662599577045,654.9450754967587,0.6568075215238893,0
57,69032.21365452511,699.9069964040741,0.7852420216863583,0
39,52689.254324836555,676.8848494488026,0.5495227475227586,0
46,55227.86461487408,731.0679195110098,0.6800568748548973,0
25,85731.2964434122,799.320481750326,0.9383787370840609,0
28,53792.672436158595,581.758163482916,0.6383715295706078,0
58,40621.41303502835,630.2998328714187,0.3641581981838826,1
54,43323.99996728811,668.9827017537385,0.44948015867491553,0
31,103647.13002385403,622.2085434015955,0.860525226072037,0
47,56435.61039229526,645.4576238901261,0.1307203189500964,1
52,32715.044895641793,696.5491763765041,0.3257370224504327,1
38,24610.82809366811,688.574499882006,0.5772800689704841,0
54,47507.267146517726,664.839963818353,0.6763895694084344,0
22,56069.55761145233,658.8638301958539,0.7634990754317053,0
36,78983.47412855345,636.567791930383,0.31820679599608714,1
31,77046.90332923534,734.271370366863,0.1458591340091503,1
43,59873.0715785433,749.8033301955799,0.9548392096765598,0
21,50916.62827680822,711.1288402165083,0.07639221713203947,1
42,66792.0370684338,581.0374047280427,0.09580535578688543,1
62,25025.07847727224,634.2673741979318,0.49494254190196885,0
59,99621.61787858435,661.9799575863731,0.8192710281435983,1
42,73082.11191713222,593.5583283246659,0.7745041063553267,1
35,77339.80439456545,654.7450222837357,0.9376992661940918,0
57,38516.932362467785,651.3333075520546,0.1416025756129884,1
25,85652.97282593192,715.0482904752339,0.37572725706243604,1
56,50799.6567794741,620.1025736192821,0.2821421287217101,1
57,40948.83754362873,719.7981732964217,0.860870123554672,0
31,59216.55258787561,592.5579178298368,0.48835462028120036,0
49,58748.89828023252,600.9296481403188,0.026847934415666352,1
68,38429.25854976007,627.2382615360807,0.7079644068383966,0
55,42101.2529291727,652.8723131998885,0.3886980978266026,1
50,40535.364493438996,505.00925591584416,0.5311467633710123,0
40,40725.69864286351,677.5578539246563,0.893787427009998,0
32,52238.04185800799,752.5605519047451,0.25673777463281167,0
50,32220.297276550842,689.0761740786412,0.24026467561217713,1
42,46172.510051721285,637.3598043916902,0.2631925041800893,1
34,80902.69096768538,584.9245350638245,0.3381079912597027,0
50,76466.18904208367,541.2186658550592,0.10735397464609964,1
64,39002.415182144905,551.418582517081,0.6972196608085894,0
19,79164.09834588467,642.1496074995873,0.20739871782913655,1
31,20671.214617279016,776.4146011070761,0.9261457472705857,0
57,108582.88644024308,486.9755965621156,0.2156863139098707,1
57,86006.26384271185,692.0130733541038,0.2556420293087751,1
68,48805.36175719786,609.3370752568435,0.29702022881081636,1
56,67648.5312347022,629.8703024582994,0.768538097011416,0
68,31981.61343781742,593.7380668073592,0.4276064874420298,0
23,61208.85579851627,567.9536725107857,0.8193346240306186,0
23,56326.739349950665,657.5382343203393,0.7848537123557885,0
20,43304.732212152085,665.7682091881801,0.9294904227674665,0
24,50628.85027348282,690.1004035231574,0.7566041551040548,0
68,48660.250483811455,548.8853776335086,0.05191116966906284,1
25,37365.265613647294,702.4383400086853,0.8372812736990584,0
59,42837.05508206674,703.508453255311,0.9380725967054112,0
69,31163.11148000575,675.4696211858883,0.993689192549669,0
32,77146.61531121236,624.7423029758924,0.12526759413246513,1
64,41357.74507087462,668.5058520313366,0.6132732693265346,0
46,35559.58256859692,640.3730565913806,0.1994586658841594,1
50,76830.09359631993,708.1109797991004,0.262509640912599,1
69,67392.4070867866,628.0073421243931,0.745584338222858,0
47,76090.02111897919,656.4814658046001,0.9776677176990604,0
56,78321.66448393308,545.7006797017316,0.5948555014630229,0
44,98749.09793876848,668.3179873514133,0.8505844698222473,0
53,56879.20466613631,605.0267329457158,0.008883803828827919,1
46,30847.84642008985,680.7479730416342,0.03663163984961926,1
55,65420.75601524251,697.3054937148701,0.5967243373258634,0
50,46619.90754240365,613.4016234743209,0.38898310160043914,0
54,40849.89433368918,651.871298148063,0.8897578149731539,0
44,61998.50344434482,660.4696946811955,0.30198191308573374,1
50,77315.05466019179,672.0838239159992,0.43205102750404745,0
21,43280.10316807433,697.391469538635,0.5279091978315682,0
39,85487.76174663438,689.5406705818077,0.27303883288624753,1
19,40207.72081994369,627.2065815651121,0.9084948674532943,0
27,55121.93557349074,745.8993157492463,0.46453358465809713,0
22,67726.15763561736,695.1192485672481,0.42415560911901695,0
27,52242.015826318835,734.3086635351216,0.8497530489343326,0
50,24479.95322122926,670.8024034023151,0.3119784016478985,1
55,78548.1498357761,674.3483273167125,0.817465344510961,0
30,47530.713192879455,642.9685369157274,0.12227285272134947,1
48,74897.96898787386,623.3735312937383,0.18278853336489964,1
64,34717.11729944676,708.5202908662621,0.9508416661717347,0
53,38131.268358071764,665.875437474885,0.842447490807708,0
62,77248.66819110714,642.1061692691964,0.38789890145640626,1
41,66810.16185484047,588.6425008477158,0.6384564487170294,1
69,51228.28578630647,743.3069322624872,0.9429701894309558,0
32,67100.63196341674,656.7575260779543,0.21185890286408426,0
46,40919.21728911284,576.3966453668869,0.059010470223000655,1
25,62205.18234977819,654.8853479494715,0.5374680645053053,0
22,62571.07846780131,637.9447737319663,0.14259687866359327,1
46,52524.36789617942,635.4832159912911,0.18731909271137515,1
64,43294.28588818483,684.575588118282,0.8915391897315794,0
21,61404.971564295876,638.0276287141859,0.007403458644891336,1
29,58900.37713398204,631.6700568751704,0.8168200264638685,0
62,50683.55842160782,731.7442842163315,0.5169507763356076,0
19,39323.710596385,545.625981484281,0.5592943876453004,0
44,60249.54098670935,646.9170615263434,0.6717679604563624,0
48,50733.55270326788,705.7311116395288,0.43144499230801037,0
68,39306.847591261336,687.615946933548,0.11561188819241475,1
68,60870.59621516222,711.2029155965971,0.10282022380482381,1
53,92166.10944110772,771.2943127930403,0.7543621991839425,1
53,52663.44668185844,751.9371046335195,0.2210351432672849,1
43,89955.53082484045,580.6679171670276,0.028101683617644202,1
60,102286.63429460191,553.3577950335502,0.9796138890989411,0
44,40931.6219524465,669.6111444019109,0.9803915193606934,0
22,60180.88416397929,568.7529391065427,0.37814133734377986,0
37,102074.63835632619,534.4118407882954,0.025523844557113207,1
28,57578.40077181912,668.9745714716952,0.7272646585927497,0
27,60736.242915308,684.022719529114,0.8310120604856692,0
57,26599.890512502163,752.6684387329408,0.12501369011580976,1
55,49366.76199360665,696.1058641994254,0.13545861490923627,1
23,71111.77369337874,765.1736051581786,0.8222239996967906,0
25,108585.652859025,671.3332511201587,0.9219073887152348,0
40,56079.86333056619,581.8237856792385,0.7907548366741496,0
64,26747.4735549729,699.3312233702974,0.20074494916952956,1
43,31895.016184533823,730.0587859711892,0.41152121943422093,0
63,59284.20628123407,673.4650638746944,0.6008424258659141,0
60,83544.13596104499,737.0330279213445,0.1602934738208287,1
29,72747.0736575079,642.6049572178293,0.2106024926325083,1
43,69205.11727020252,682.7539470269195,0.282886072068555,1
30,86182.88773835193,639.5400751194878,0.5095132702908365,0
57,45595.41824962097,792.7426154838262,0.5108048871775476,1
35,60381.89439915131,700.4756411796327,0.8142945193475526,0
42,49592.3575959521,582.9976921489276,0.7530102006876256,0
50,54570.885290958526,761.1558481084771,0.913735675109942,0
64,39874.6129134903,606.0092144985567,0.8329017228245964,0
57,53120.478571324085,650.8217575739924,0.2538775483056547,1
60,59445.68867509202,678.0980477495397,0.33129676930399987,1
29,52570.57000276899,682.9995184906193,0.5004232436325338,0
61,56778.76993972396,679.0233334093039,0.014271134563644594,1
53,68100.81086874372,582.0172696796328,0.9039020062837214,1
65,84773.91538128798,679.2220781097266,0.044344212562339225,1
21,86223.11736225196,716.0387562281421,0.3224412708166363,0
22,75228.43534793984,714.3118417996495,0.5691747911964067,0
54,34800.37043123368,571.8912443928778,0.5178413886068658,0
25,52791.80028860293,610.6608271111384,0.6544598928258747,0
59,54514.299385747974,587.3287012279472,0.527520175294209,0
66,46857.00338422871,670.388779520027,0.2290014257030344,1
45,66847.02358059214,556.9011330531464,0.20107818779387188,1
48,28113.430134370843,582.6354336631119,0.9072470690754986,0
26,93871.32939056584,610.0919006209261,0.26396673673559257,1
68,83904.41343043429,542.1925932661567,0.28097723387951345,1
46,69564.04523803515,648.3320537684542,0.4129528961003446,0
31,58757.81340159631,523.6102856595143,0.13943832714997395,1
57,84576.78590145106,679.120686172612,0.5072728444232404,1
58,73788.09873560534,626.1787016798676,0.6650317617021314,0
39,82132.75568436185,612.5610075658135,0.7860004920773669,0
28,58818.958354803195,622.3550827058446,0.7114542418642291,0
40,95786.26171728334,646.3768344622771,0.1476359640802637,1
18,83337.75751379713,685.571970964587,0.45606714497092393,0
63,70190.72590871862,729.025836415827,0.03858620080817843,1
54,85119.45840862309,710.8343489128972,0.017797996720949283,1
38,51616.76116332055,783.901299366597,0.4401304182738006,0
43,36649.99281305946,690.517832562647,0.252960494457629,0
63,66431.01026094951,658.418906142436,0.6833607948733628,0
53,58858.19108373062,622.5780908401023,0.7242407868134125,0
40,56045.65315444742,624.5720625834481,0.8954037245582557,0
18,84326.24078698806,682.3422815939552,0.7606825135390387,0
68,63342.784264212605,590.0333514933078,0.048244123136541694,1
57,65271.38147070969,663.7385683515162,0.3716230103577677,1
32,53458.94882491808,648.8681062517669,0.2730233517521221,0
38,77622.46278559051,606.3141766098628,0.3861324498271612,1
64,74037.51562615839,586.9285824220291,0.16007565896870157,1
26,77473.19353788588,801.4830501039105,0.09770410369059346,1
26,50054.72066727643,566.2057300269025,0.5209845425084006,0
27,86081.76920093989,645.934486139203,0.7203813108663943,0
69,96775.36847532747,723.3550284894324,0.7019109019319428,0
43,76840.76794649412,681.7434118956967,0.45094432217622715,1
58,43814.23425511418,621.5878666426604,0.5222789862889461,0
52,43955.95431527597,578.4711718672797,0.5163287225086414,0
69,52492.460888138245,657.7871865955715,0.6915703777680562,0
42,48712.45571962958,491.62908505190717,0.04792517595602408,1
43,58578.147486254704,660.1920236237521,0.7098961088712239,0
28,72648.84932735695,652.0895952136724,0.5822009007572875,0
55,65799.04881499698,714.2073157115959,0.1981087146715742,1
19,64045.78112772578,581.399615414934,0.04905885374626451,1
24,55175.94500399708,630.591716009236,0.10852779055788842,1
35,58523.08145670901,676.214098810251,0.5246913414192697,0
44,75931.51015058003,662.3340655222137,0.7584085300912828,0
51,19760.839450003703,569.4412101853749,0.33465728712450116,1
44,59772.19183042537,611.1498961769671,0.37912391070522167,1
34,65759.7518985465,733.9946936138837,0.9341464150461124,0
60,75671.66137094586,665.5595831174669,0.21301308403257602,1
61,39799.08121432351,550.1530311213662,0.10374942457535163,1
68,38741.80635093762,702.9939288006402,0.34341011380001796,1
41,71679.09989756267,554.0441164368332,0.7459221194922737,0
42,21910.95519486168,631.5787701432349,0.6260772910561319,0
24,86643.7822152157,683.7965932745886,0.4157954393695692,1
69,64531.83982985621,722.8223528011242,0.9647525328318305,0
23,91174.42425686873,509.724545740352,0.7349964382945733,0
41,38258.55246860974,692.6954064482419,0.061861424383293784,0
50,51272.81062563519,701.703478403028,0.7446314438540483,0
66,11842.633461462283,616.5790719105122,0.02403855590585835,1
46,44086.20474009448,655.454545366061,0.6503233231174055,0
60,56323.062385562414,466.88169635951937,0.21048283629265874,1
39,20745.848399831266,485.1211811115253,0.6964422090375577,0
43,52107.46375603201,716.5119632004953,0.30977956664779616,1
45,20253.196462795117,617.6662862608418,0.8730063079555649,0
67,54850.796301771494,629.2272661098716,0.33691383659146046,1
38,82942.23854216473,664.0805842216416,0.619695855404297,0
66,59300.404997717545,628.0440673533876,0.2859275596539883,1
24,93164.14745223607,622.4784719877831,0.9172215451421782,0
34,75725.8512678922,673.669343714603,0.7809959810281724,0
37,86962.95697213942,560.2678245392367,0.24330287634460313,1
58,44701.09518243433,719.5950591116356,0.9487967125586596,0
66,44217.16743214795,636.1849985075388,0.35715758957622823,1
37,66912.26832770737,589.6604899555476,0.6518649476671875,1
39,28445.95816734282,581.5874189286601,0.7428532311143964,0
45,69422.87499524181,652.5591131873194,0.022902161464912307,1
57,53521.603669061406,631.6185374132974,0.9589673461572462,0
66,86599.93675093315,557.0695955288744,0.3444413060873649,1
24,73590.24508158822,613.8898936773118,0.18977889343122423,1
18,81934.12860680254,601.448059827031,0.8507077917284981,0
49,44915.878372099054,725.7113921912522,0.7028992828234144,0
30,80964.20537523457,657.8271448983045,0.08674327262335257,1
47,88894.24988728565,744.1603657022335,0.11704458137676954,1
40,59225.72353239318,607.4015465379646,0.715191870653649,0
68,45212.98761267024,632.5320866753582,0.07478325595908397,1
36,45564.25597531181,673.1931935141429,0.9171754351240651,0
49,84780.2598403193,686.2479566344421,0.7415401369476332,0
47,113686.91484846623,693.259464347178,0.3354922059669888,1
46,40367.09859649556,596.7314268539915,0.36293877922533824,0
66,38829.598999148795,598.4192517805643,0.5064960962041014,1
62,78428.28361348958,628.6747837107694,0.3609694136485402,0
46,44921.72941266711,738.8544118451358,0.7834685514383157,0
47,80367.10768456539,589.9590089941079,0.9747369441016157,0
33,69306.92347053291,618.3844996306008,0.5845215154381931,0
57,59520.45395004072,693.7914748653913,0.4460373276675289,0
36,68825.43069043376,690.5812558849292,0.22277414026821718,1
35,67603.96738306788,683.3251020690752,0.6534334192478002,0
18,56407.87004427649,654.8506148467582,0.6855768618153971,0
31,24872.779367230112,586.0919827070159,0.6851906070143637,0
68,63573.014571780695,608.5534442658719,0.026985035868492324,1
64,91461.20732128329,717.589410555737,0.8991221006604709,0
67,27824.62673590953,696.4182399953445,0.33810656342917667,0
19,40684.29959722111,569.900905533472,0.744165762481609,0
45,68536.53949532022,702.1674577822894,0.7598069071003198,0
66,60771.83725464561,728.5267063258601,0.6505549788122396,0
67,68223.64319168578,653.2298473228203,0.39486652314429216,1
47,46013.63584344676,675.5768708407765,0.6083842168165255,0
55,83249.16573184612,710.6891111345725,0.04019869125787656,1
68,60938.01131380422,608.2570162302559,0.7618957921879063,0
21,73939.71044686114,789.7758682772889,0.09958864832833891,1
18,66405.54821942192,723.384678718792,0.3967509257996017,1
25,63509.899359219846,681.4416888322077,0.10361878766496657,0
46,72536.6731405626,647.9295293489173,0.8370744458190945,0
56,63729.75907933901,679.6866466768248,0.5503023934359592,1
20,36196.01943808976,556.3830500801333,0.6909551201692724,0
49,81747.13651431928,774.9252660745772,0.682582169842613,0
27,76362.54572496367,717.733494406541,0.8416062316585045,0
27,17862.992172843806,737.8408158081353,0.13256940334513467,1
36,46915.994302486455,651.8454298210215,0.6597281404048841,0
63,80847.20924985614,628.3826482352223,0.5751340544036574,1
51,23461.429070443322,609.5415677989835,0.030897122571315383,1
50,78871.33763801488,698.8144765308084,0.20142290882280256,1
40,57175.54928691499,619.2471752206237,0.2675715413782208,1
45,86805.65140667983,638.7585840089176,0.07255637542916615,1
49,59977.06421849073,682.783947600515,0.3547198058988015,1
67,45558.640140087446,610.4403009898197,0.027202508715475693,1
24,66161.71321518281,712.6368058389914,0.5531834922577296,1
46,59392.290209800274,648.9355353266087,0.2115009605797873,1
25,43782.977317186385,559.5128409022417,0.2870031055091986,0
18,104366.86966022773,609.7998392739003,0.9104716261712841,0
20,40578.03636831371,728.4911269982158,0.5028168491235254,0
41,15140.892498804118,593.779849198257,0.26901393124441586,1
40,91633.97936242985,703.6446492342571,0.5984617582480662,1
25,48328.73055368147,657.3004062016744,0.2016714348674956,1
64,54064.53478068609,639.6979818962532,0.07439568576418487,1
54,52841.87870741932,800.7556490469965,0.020906354400268667,1
20,48606.97131683348,572.9470254242208,0.9515290453762563,0
68,44676.15057473108,605.591983700613,0.7246108241431163,0
50,40063.65395006071,648.5941958609956,0.7999481482923824,0
45,61295.19523409131,794.9449635230051,0.9809177281788319,0
64,51960.248846487295,648.7339293924615,0.9316287034134395,0
25,74607.24380667893,666.4551763133271,0.7369131986375159,0
51,69653.88103232309,629.8498700248018,0.6939870698193193,0
52,41449.756129491914,671.5177147137142,0.33684999693537665,0
49,62170.42552144713,633.5709556018123,0.10401725179510213,1
41,51643.23351757293,691.7193562659953,0.573722548367576,0
31,40166.79114732669,696.4512395891297,0.5762532950885922,0
49,73788.63141030265,635.9536902303081,0.952237285415744,0
63,57573.494413832705,582.4711977142362,0.44257080666170934,1
60,51848.999596590416,655.6141908215442,0.6908076243060683,1
33,42888.655271534415,734.12730490527,0.5749706273967218,0
21,39441.26477853322,600.4003643732474,0.17676022910104927,1
69,99775.36047829091,670.035013423598,0.5920643077549167,0
54,66682.37299259994,577.6555741992429,0.5401167093628201,0
38,38177.41925594366,587.6115599314085,0.4939059939093555,0
31,65757.31796645626,728.0219501181792,0.5134229336484748,1
48,81240.32353591075,691.4920029589567,0.1639879719588705,1
65,63350.352250600845,670.9379078023056,0.4634777312306678,1
35,87480.42684266249,510.6936041415023,0.6056532718215968,1
24,29143.73715860066,616.8264277137977,0.4894491986855394,0
27,20173.559052395787,686.4088401852013,0.4886861951261473,0
24,65210.34843707507,563.0560695247406,0.07751770979298578,1
50,65529.92286747766,628.7668766054842,0.19077415201671966,1
40,-6790.003565084844,695.999222637159,0.32097269277550067,0
38,47528.478175959695,559.3316771993117,0.4193469939259066,1
36,39826.753712330894,549.2428047830722,0.5939374438586043,0
65,32161.075185936872,560.3703130253492,0.8633451045230607,0
36,39779.16470780378,670.0691126966907,0.15916473808865395,0
53,71915.7560319872,616.5800882682258,0.015088030210694936,1
